Source,Time Since Burst (days),Flux (mJy),Error (mJy),Type,Redshift,Year,is_limit,In the paper
GRB 130603A,4.200833333,0.3,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130603A,7.170833333,0.27,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130603A,14.2625,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130603A,21.21083333,0.3,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130603A,27.12083333,0.24,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130603B,0.023833333,0.42,0,Non-Detection,0.356,2013,TRUE,FALSE
GRB 130603B,0.1925,0.18,0,Non-Detection,0.356,2013,TRUE,FALSE
GRB 130603B,1.0125,0.24,0,Non-Detection,0.356,2013,TRUE,FALSE
GRB 130603B,2.01125,0.24,0,Non-Detection,0.356,2013,TRUE,FALSE
GRB 130603B,3.090833333,0.3,0,Non-Detection,0.356,2013,TRUE,FALSE
GRB 130603B,6.110833333,0.21,0,Non-Detection,0.356,2013,TRUE,FALSE
GRB 130603B,8.070833333,0.33,0,Non-Detection,0.356,2013,TRUE,FALSE
GRB 130603B,14.07083333,0.3,0,Non-Detection,0.356,2013,TRUE,FALSE
GRB 130603B,22.09083333,0.27,0,Non-Detection,0.356,2013,TRUE,FALSE
GRB 130603B,28.01083333,0.3,0,Non-Detection,0.356,2013,TRUE,FALSE
GRB 130604A,0.520833333,0.27,0,Non-Detection,1.06,2013,TRUE,FALSE
GRB 130604A,3.660833333,0.21,0,Non-Detection,1.06,2013,TRUE,FALSE
GRB 130604A,7.680833333,0.27,0,Non-Detection,1.06,2013,TRUE,FALSE
GRB 130604A,15.78083333,0.51,0,Non-Detection,1.06,2013,TRUE,FALSE
GRB 130604A,21.61083333,0.33,0,Non-Detection,1.06,2013,TRUE,FALSE
GRB 130604A,27.65083333,0.3,0,Non-Detection,1.06,2013,TRUE,FALSE
GRB 130606A,0.023833333,0.24,0,Non-Detection,5.91,2013,TRUE,FALSE
GRB 130606A,2.140833333,0.21,0,Non-Detection,5.91,2013,TRUE,FALSE
GRB 130606A,4.020833333,0.21,0,Non-Detection,5.91,2013,TRUE,FALSE
GRB 130606A,10.08083333,0.27,0,Non-Detection,5.91,2013,TRUE,FALSE
GRB 130606A,14.15083333,0.45,0,Non-Detection,5.91,2013,TRUE,FALSE
GRB 130606A,22.07083333,0.3,0,Non-Detection,5.91,2013,TRUE,FALSE
GRB 130606A,27.15083333,0.24,0,Non-Detection,5.91,2013,TRUE,FALSE
GRB 130608A,0.180833333,0.24,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130608A,1.410833333,0.24,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130608A,3.410833333,0.3,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130608A,5.490833333,0.45,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130608A,8.370833333,0.24,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130608A,12.36083333,0.45,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130608A,16.27416667,0.12,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130608A,20.38083333,0.24,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130608A,26.44083333,0.45,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130608A,34.26083333,0.24,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130609A,0.380833333,0.39,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130609A,1.660833333,0.27,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130609A,5.500833333,0.3,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130609A,7.630833333,0.27,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130609A,8.5125,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130609A,14.57083333,0.3,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130609A,21.64083333,0.54,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130609A,27.53083333,0.3,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130610A,0.710833333,0.21,0,Non-Detection,2.092,2013,TRUE,FALSE
GRB 130610A,6.720833333,0.24,0,Non-Detection,2.092,2013,TRUE,FALSE
GRB 130610A,8.780833333,0.3,0,Non-Detection,2.092,2013,TRUE,FALSE
GRB 130610A,15.72083333,0.33,0,Non-Detection,2.092,2013,TRUE,FALSE
GRB 130610A,21.77083333,0.3,0,Non-Detection,2.092,2013,TRUE,FALSE
GRB 130610A,29.74083333,0.3,0,Non-Detection,2.092,2013,TRUE,FALSE
GRB 130612A,0.023833333,0.45,0,Non-Detection,2.006,2013,TRUE,FALSE
GRB 130612A,4.850833333,0.27,0,Non-Detection,2.006,2013,TRUE,FALSE
GRB 130612A,6.980833333,0.51,0,Non-Detection,2.006,2013,TRUE,FALSE
GRB 130612A,13.81083333,0.27,0,Non-Detection,2.006,2013,TRUE,FALSE
GRB 130612A,20.72083333,0.33,0,Non-Detection,2.006,2013,TRUE,FALSE
GRB 130612A,27.77083333,0.36,0,Non-Detection,2.006,2013,TRUE,FALSE
GRB 130625A,0.023833333,0.24,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130625A,1.070833333,0.27,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130625A,4.980833333,0.33,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130625A,7.940833333,1.35,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130625A,19.92083333,0.33,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130625A,27.00083333,0.59,0.14,Detection,Unknown,2013,FALSE,FALSE
GRB 130701A,0.055083333,0.18,0,Non-Detection,1.155,2013,TRUE,FALSE
GRB 130701A,1.150833333,0.36,0,Non-Detection,1.155,2013,TRUE,FALSE
GRB 130701A,2.930833333,0.21,0,Non-Detection,1.155,2013,TRUE,FALSE
GRB 130701A,5.920833333,0.3,0,Non-Detection,1.155,2013,TRUE,FALSE
GRB 130701A,14.08083333,0.27,0,Non-Detection,1.155,2013,TRUE,FALSE
GRB 130701A,24.08083333,0.45,0,Non-Detection,1.155,2013,TRUE,FALSE
GRB 130701A,26.99083333,0.3,0,Non-Detection,1.155,2013,TRUE,FALSE
GRB 130702A,3.831666667,1.54,0.15,Detection,Unknown,2013,FALSE,FALSE
GRB 130702A,4.740833333,1.56,0.16,Detection,Unknown,2013,FALSE,FALSE
GRB 130702A,7.81125,0.73,0.13,Detection,Unknown,2013,FALSE,FALSE
GRB 130702A,8.80125,0.89,0.1,Detection,Unknown,2013,FALSE,FALSE
GRB 130702A,10.81541667,0.69,0.12,Detection,Unknown,2013,FALSE,FALSE
GRB 130702A,12.80125,0.57,0.09,Detection,Unknown,2013,FALSE,FALSE
GRB 130702A,15.84208333,0.5,0.12,Detection,Unknown,2013,FALSE,FALSE
GRB 130702A,20.79208333,0.36,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130702A,24.90166667,0.59,0.11,Detection,Unknown,2013,FALSE,FALSE
GRB 130702A,26.83208333,0.45,0.09,Detection,Unknown,2013,FALSE,FALSE
GRB 130702A,29.69208333,0.45,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130806A,0.023833333,0.39,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130806A,1.1125,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130806A,7.2025,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130806A,10.0325,0.45,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130829A,0.130833333,0.33,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130831A,0.4425,0.18,0,Non-Detection,0.4791,2013,TRUE,FALSE
GRB 130831A,1.483333333,0.15,0,Non-Detection,0.4791,2013,TRUE,FALSE
GRB 130831A,3.463333333,0.18,0,Non-Detection,0.4791,2013,TRUE,FALSE
GRB 130831A,7.523333333,0.21,0,Non-Detection,0.4791,2013,TRUE,FALSE
GRB 130831A,10.51333333,0.18,0,Non-Detection,0.4791,2013,TRUE,FALSE
GRB 130907A,0.551666667,1.04,0.13,Detection,1.238,2013,FALSE,FALSE
GRB 130907A,1.782916667,0.75,0.12,Detection,1.238,2013,FALSE,FALSE
GRB 130907A,3.66,0.27,0,Non-Detection,1.238,2013,TRUE,FALSE
GRB 130907A,3.813333333,0.24,0,Non-Detection,1.238,2013,TRUE,FALSE
GRB 130907A,6.74375,0.21,0,Non-Detection,1.238,2013,TRUE,FALSE
GRB 130907A,8.7025,0.18,0,Non-Detection,1.238,2013,TRUE,FALSE
GRB 130912A,4.823333333,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130912A,7.823333333,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 130912A,9.763333333,0.18,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131002A,0.2325,0.24,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131002A,1.423333333,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131002A,3.463333333,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131002A,7.313333333,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131002A,10.40333333,0.27,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131024B,0.231666667,0.21,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131024B,1.532916667,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131024B,6.293333333,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131024B,8.323333333,0.18,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131024B,12.30958333,0.12,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131127A,0.131666667,0.21,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131127A,1.372916667,0.12,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131127A,3.353333333,0.12,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131127A,7.313333333,0.12,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131127A,10.32333333,0.12,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131128A,0.058666667,0.21,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131128A,1.163333333,0.12,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131128A,3.163333333,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131128A,8.163333333,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 131128A,10.19333333,0.15,0,Non-Detection,Unknown,2013,TRUE,FALSE
GRB 140103A,2.273333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140103A,5.263333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140103A,7.273333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140103A,10.39333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140108A,0.044666667,0.45,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140108A,0.923333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140108A,1.853333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140108A,2.883333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140108A,4.913333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140114A,1.643333333,0.15,0,Non-Detection,3,2014,TRUE,FALSE
GRB 140114A,3.783333333,0.18,0,Non-Detection,3,2014,TRUE,FALSE
GRB 140114A,9.743333333,0.12,0,Non-Detection,3,2014,TRUE,FALSE
GRB 140129B,2.913333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140129B,11.99333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140129B,15.0725,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140206A,1.728333333,0.27,0,Non-Detection,2.73,2014,TRUE,FALSE
GRB 140209A,1.443333333,0.43,0.1,Detection,Unknown,2014,FALSE,FALSE
GRB 140209A,2.593333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140209A,4.473333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140209A,9.503333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140211A,0.251666667,0.3,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140211A,2.443333333,0.09,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140211A,5.403333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140211A,7.473333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140211A,10.42333333,0.09,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140215A,1.5725,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140215A,4.743333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140215A,7.613333333,0.09,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140215A,10.74333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140304A,0.044666667,0.15,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,1.042916667,0.21,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,1.226666667,0.15,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,2.16375,0.12,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,2.993333333,0.38,0.05,Detection,5.28,2014,FALSE,FALSE
GRB 140304A,4.123333333,0.18,0.04,Detection,5.28,2014,FALSE,FALSE
GRB 140304A,5.003333333,0.24,0.04,Detection,5.28,2014,FALSE,FALSE
GRB 140304A,6.153333333,0.23,0.04,Detection,5.28,2014,FALSE,FALSE
GRB 140304A,7.143333333,0.12,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,8.082916667,0.12,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,9.025,0.12,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,10.13333333,0.12,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,13.00333333,0.12,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,17.07291667,0.15,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,18.96333333,0.12,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,24.96333333,0.15,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140304A,28.00333333,0.18,0,Non-Detection,5.28,2014,TRUE,FALSE
GRB 140305A,0.044666667,0.33,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140305A,0.913333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140305A,2.883333333,0.29,0.06,Detection,Unknown,2014,FALSE,FALSE
GRB 140305A,4.9325,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140305A,6.843333333,0.34,0.06,Detection,Unknown,2014,FALSE,FALSE
GRB 140305A,9.873333333,0.42,0.06,Detection,Unknown,2014,FALSE,FALSE
GRB 140305A,12.74416667,0.34,0.07,Detection,Unknown,2014,FALSE,FALSE
GRB 140305A,15.85291667,0.39,0.07,Detection,Unknown,2014,FALSE,FALSE
GRB 140305A,21.74333333,0.28,0.06,Detection,Unknown,2014,FALSE,FALSE
GRB 140305A,24.84333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140305A,26.76333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140311B,0.161666667,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140311B,1.283333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140311B,3.403333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140311B,6.295,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140311B,11.24333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140318A,0.051666667,0.18,0,Non-Detection,1.02,2014,TRUE,FALSE
GRB 140318A,1.013333333,0.12,0,Non-Detection,1.02,2014,TRUE,FALSE
GRB 140318A,8.053333333,0.28,0.05,Detection,1.02,2014,FALSE,FALSE
GRB 140318A,11.03333333,0.12,0,Non-Detection,1.02,2014,TRUE,FALSE
GRB 140320C,1.232916667,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140320C,2.213333333,0.14,0.03,Detection,Unknown,2014,FALSE,FALSE
GRB 140320C,4.243333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140320C,8.313333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140320C,10.36333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140419A,0.421666667,0.21,0,Non-Detection,3.956,2014,TRUE,FALSE
GRB 140419A,2.543333333,0.18,0,Non-Detection,3.956,2014,TRUE,FALSE
GRB 140419A,3.613333333,0.18,0,Non-Detection,3.956,2014,TRUE,FALSE
GRB 140419A,4.504583333,0.15,0,Non-Detection,3.956,2014,TRUE,FALSE
GRB 140419A,6.483333333,0.27,0,Non-Detection,3.956,2014,TRUE,FALSE
GRB 140419A,8.573333333,0.12,0,Non-Detection,3.956,2014,TRUE,FALSE
GRB 140419A,10.55333333,0.15,0,Non-Detection,3.956,2014,TRUE,FALSE
GRB 140419A,17.60333333,0.12,0,Non-Detection,3.956,2014,TRUE,FALSE
GRB 140423A,0.421666667,0.21,0,Non-Detection,3.26,2014,TRUE,FALSE
GRB 140423A,1.523333333,0.15,0,Non-Detection,3.26,2014,TRUE,FALSE
GRB 140423A,3.553333333,0.12,0,Non-Detection,3.26,2014,TRUE,FALSE
GRB 140423A,7.4675,0.24,0,Non-Detection,3.26,2014,TRUE,FALSE
GRB 140423A,7.574583333,0.27,0,Non-Detection,3.26,2014,TRUE,FALSE
GRB 140423A,10.51333333,0.09,0,Non-Detection,3.26,2014,TRUE,FALSE
GRB 140428A,0.953333333,0.12,0,Non-Detection,4.7,2014,TRUE,FALSE
GRB 140428A,3.043333333,0.18,0,Non-Detection,4.7,2014,TRUE,FALSE
GRB 140428A,6.973333333,0.12,0,Non-Detection,4.7,2014,TRUE,FALSE
GRB 140428A,9.953333333,0.15,0,Non-Detection,4.7,2014,TRUE,FALSE
GRB 140430A,0.032166667,0.72,0,Non-Detection,1.6,2014,TRUE,FALSE
GRB 140430A,0.943333333,0.33,0,Non-Detection,1.6,2014,TRUE,FALSE
GRB 140430A,2.783333333,0.15,0,Non-Detection,1.6,2014,TRUE,FALSE
GRB 140430A,6.699583333,0.18,0,Non-Detection,1.6,2014,TRUE,FALSE
GRB 140430A,9.6975,0.42,0,Non-Detection,1.6,2014,TRUE,FALSE
GRB 140430A,11.73333333,0.24,0,Non-Detection,1.6,2014,TRUE,FALSE
GRB 140502A,0.045666667,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140502A,1.033333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140502A,3.003333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140502A,6.973333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140502A,10.04208333,0.27,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140508A,9.013333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140508A,12.03333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140508A,12.99333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140508A,16.87333333,0.24,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140515A,0.301666667,0.54,0,Non-Detection,6.32,2014,TRUE,FALSE
GRB 140515A,1.61,0.27,0,Non-Detection,6.32,2014,TRUE,FALSE
GRB 140515A,3.383333333,0.36,0,Non-Detection,6.32,2014,TRUE,FALSE
GRB 140515A,4.383333333,0.21,0,Non-Detection,6.32,2014,TRUE,FALSE
GRB 140515A,5.393333333,0.15,0,Non-Detection,6.32,2014,TRUE,FALSE
GRB 140515A,6.413333333,0.15,0,Non-Detection,6.32,2014,TRUE,FALSE
GRB 140516A,0.043666667,0.3,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140516A,2.093333333,0.21,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140516A,4.103333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140516A,7.113333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140518A,0.733333333,0.24,0,Non-Detection,4.707,2014,TRUE,FALSE
GRB 140518A,1.543333333,0.15,0,Non-Detection,4.707,2014,TRUE,FALSE
GRB 140518A,3.55625,0.3,0,Non-Detection,4.707,2014,TRUE,FALSE
GRB 140518A,7.633333333,0.12,0,Non-Detection,4.707,2014,TRUE,FALSE
GRB 140518A,10.49333333,0.18,0,Non-Detection,4.707,2014,TRUE,FALSE
GRB 140521A,1.573333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140521A,7.533333333,0.27,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140521A,10.42333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140606B,4.043333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140606B,5.003333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140606B,7.123333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140606B,10.99333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140606B,14.06333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140606B,26.02333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140607A,0.025916667,0.66,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140607A,1.833333333,0.59,0.12,Detection,Unknown,2014,FALSE,FALSE
GRB 140607A,3.843333333,0.84,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140623A,9.543333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140629A,1.353333333,0.15,0,Non-Detection,2.28,2014,TRUE,FALSE
GRB 140629A,2.363333333,0.15,0,Non-Detection,2.28,2014,TRUE,FALSE
GRB 140629A,3.357083333,0.12,0,Non-Detection,2.28,2014,TRUE,FALSE
GRB 140629A,4.393333333,0.18,0,Non-Detection,2.28,2014,TRUE,FALSE
GRB 140629A,5.395,0.18,0,Non-Detection,2.28,2014,TRUE,FALSE
GRB 140629A,7.223333333,0.12,0,Non-Detection,2.28,2014,TRUE,FALSE
GRB 140629A,11.285,0.12,0,Non-Detection,2.28,2014,TRUE,FALSE
GRB 140629A,17.20333333,0.18,0,Non-Detection,2.28,2014,TRUE,FALSE
GRB 140629A,23.24333333,0.15,0,Non-Detection,2.28,2014,TRUE,FALSE
GRB 140703A,0.059666667,0.21,0,Non-Detection,3.14,2014,TRUE,FALSE
GRB 140703A,1.273333333,0.32,0.06,Detection,3.14,2014,FALSE,FALSE
GRB 140703A,3.133333333,0.49,0.06,Detection,3.14,2014,FALSE,FALSE
GRB 140703A,4.193333333,0.24,0.04,Detection,3.14,2014,FALSE,FALSE
GRB 140703A,5.195,0.26,0.04,Detection,3.14,2014,FALSE,FALSE
GRB 140703A,9.193333333,0.21,0,Non-Detection,3.14,2014,TRUE,FALSE
GRB 140703A,11.18333333,0.2,0.04,Detection,3.14,2014,FALSE,FALSE
GRB 140703A,12.24333333,0.15,0,Non-Detection,3.14,2014,TRUE,FALSE
GRB 140703A,14.155,0.18,0,Non-Detection,3.14,2014,TRUE,FALSE
GRB 140703A,17.20333333,0.15,0,Non-Detection,3.14,2014,TRUE,FALSE
GRB 140703A,25.21333333,0.15,0,Non-Detection,3.14,2014,TRUE,FALSE
GRB 140709A,0.044666667,0.21,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140709A,1.073333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140709A,2.963333333,0.46,0.05,Detection,Unknown,2014,FALSE,FALSE
GRB 140709A,5.993333333,0.29,0.05,Detection,Unknown,2014,FALSE,FALSE
GRB 140709A,6.963333333,0.28,0.05,Detection,Unknown,2014,FALSE,FALSE
GRB 140709A,9.053333333,0.24,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140709A,10.00333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140709A,12.98333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140709A,14.89333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140709A,19.01333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140709A,22.89333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140709B,0.044666667,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140709B,0.963333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140709B,6.913333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140709B,9.873333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140710A,0.983333333,0.21,0,Non-Detection,0.558,2014,TRUE,FALSE
GRB 140710A,2.903333333,0.3,0,Non-Detection,0.558,2014,TRUE,FALSE
GRB 140710A,5.933333333,0.18,0,Non-Detection,0.558,2014,TRUE,FALSE
GRB 140710A,9.973333333,0.18,0,Non-Detection,0.558,2014,TRUE,FALSE
GRB 140713A,0.045666667,0.27,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140713A,1.093333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140713A,3.183333333,0.6,0.09,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,4.163333333,0.27,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140713A,5.093333333,0.78,0.09,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,6.243333333,0.84,0.07,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,7.243333333,0.82,0.09,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,9.223333333,1.37,0.08,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,11.16333333,1.31,0.1,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,13.19333333,1.65,0.1,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,15.08333333,0.87,0.07,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,17.11333333,0.69,0.07,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,19.16333333,0.89,0.07,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,21.16333333,1.05,0.07,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,23.12333333,0.7,0.07,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,24.17333333,0.79,0.06,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,30.0725,0.71,0.07,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,32.1525,0.53,0.07,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,34.13166667,0.4,0.06,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,36.08333333,0.49,0.07,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,38.05166667,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140713A,41.03333333,0.35,0.05,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,45.15333333,0.29,0.04,Detection,Unknown,2014,FALSE,FALSE
